file,steps,coherence_avg,p700_avg,light_avg
output_pulses_60_1_5.json,100,0.49499999999999955,0.8865679805911713,10.8
output_pulses_40_1_5.json,100,0.49499999999999955,0.8726345493032707,7.2
output_pulses_40_3_10.json,100,0.49499999999999955,0.8577416604695824,10.8
output_validation.json,100,0.49499999999999955,0.7233306824077615,25.0
